is_bad,loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,dti,delinq_2yrs,credit_length,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc
1,12000, 60 months,0.152,286.81,D,D2,RENT,1.00E+05,2.63,0,8725,2,36,30,8,1,6897,25.5,38
0,4000, 36 months,0.054,120.64,A,A1,MORTGAGE,53532,14.28,0,12682,0,,,8,0,45934,67.1,21
0,3500, 60 months,0.111,76.3,B,B5,OWN,30000,9.28,0,13565,0,,,8,0,5220,41.4,9
0,25000, 36 months,0.163,640.98,D,D5,MORTGAGE,97000,11.72,3,12682,0,3,,15,0,32169,60.9,24
0,20000, 36 months,0.144,687.25,E,E4,RENT,42500,15.7,0,8572,0,43,0,5,0,9150,96.3,22
0,22250, 36 months,0.146,766.85,D,D1,RENT,49000,12.61,0,9607,0,,,6,0,22028,78.1,11
1,25000, 36 months,0.127,839.11,C,C1,OWN,93000,8.83,0,11890,6,,,14,0,90278,15.3,35
0,10000, 36 months,0.13,336.9,C,C1,RENT,42000,22.6,0,8360,1,35,,10,0,11589,61.8,25
0,4000, 36 months,0.058,121.31,A,A2,MORTGAGE,75000,10.75,0,8786,2,,,13,0,15294,32.9,36
0,14175, 60 months,0.173,354.35,D,D3,MORTGAGE,80000,16.34,0,10337,1,46,,12,0,18272,60.5,26
1,15000, 36 months,0.106,488.4,B,B3,RENT,75000,7.71,0,7599,1,30,,6,0,980,29.77,18
0,13000, 36 months,0.157,454.8,D,D4,RENT,77000,19.04,0,7019,0,,,9,0,13946,96.2,13
0,8000, 36 months,0.1,258.14,B,B2,RENT,68120,7.22,0,9760,0,,85,4,1,14,0.2,25
0,7500, 36 months,0.089,238.15,A,A5,MORTGAGE,26400,11.05,0,6930,0,,,7,0,8666,67.2,10
0,20000, 60 months,0.135,460.1,C,C2,MORTGAGE,75000,28.72,0,8087,0,,,6,0,9269,37.8,18
0,9250, 36 months,0.108,301.74,B,B2,RENT,25000,22.22,0,8695,0,,,5,0,5233,64.6,8
0,5000, 36 months,0.079,156.46,A,A4,OWN,37000,12,0,10003,1,65,,15,0,2062,19.8,43
0,6000, 36 months,0.115,197.83,B,B4,RENT,25000,5.52,0,5408,3,,,6,0,5854,43.7,8
0,4000, 36 months,0.122,133.3,C,C1,RENT,65499,18.14,0,7476,3,,94,15,1,11898,77.8,30
0,4950, 36 months,0.11,162.04,B,B3,MORTGAGE,50004,15.65,0,8572,0,,,6,0,18369,86.2,19
1,19200, 60 months,0.117,424.29,B,B3,RENT,48000,5.55,0,5954,0,,,8,0,11210,37.4,19
0,15000, 36 months,0.135,508.96,C,C1,MORTGAGE,112000,15.9,1,11464,1,11,,13,0,64099,19.5,30
0,24250, 36 months,0.157,848.42,D,D4,OWN,41000,10.86,0,8572,4,,,6,0,12319,98.6,15
1,13000, 36 months,0.079,406.66,A,A5,MORTGAGE,37000,13.39,0,8238,1,,,13,0,10046,36.3,27
0,8000, 36 months,0.07,246.99,A,A3,OWN,54800,0.33,0,7142,0,28,,7,0,699,3,15
0,4800, 36 months,0.106,156.22,B,B2,RENT,32000,20.21,0,6320,1,31,,5,0,3831,27.4,11
0,7000, 36 months,0.075,217.78,A,A4,OWN,47000,23.16,0,9121,2,,,9,0,14209,17.7,20
0,7200, 36 months,0.127,241.49,C,C1,RENT,84000,14.24,0,8907,1,43,,9,0,7818,63,15
0,20000, 36 months,0.115,659.43,B,B4,RENT,90000,8.84,1,10278,0,12,,11,0,8848,52.7,30
0,10400, 36 months,0.148,359.71,D,D1,RENT,38400,20.84,1,8876,1,8,,8,0,912,13,27
1,21000, 36 months,0.124,701.12,D,D1,MORTGAGE,48000,0.85,0,7446,1,0,0,2,0,639,13.6,4
0,12000, 60 months,0.165,294.96,D,D3,MORTGAGE,43320,7.09,1,8511,0,9,,12,0,11354,56.2,35
0,8000, 36 months,0.075,248.82,A,A4,MORTGAGE,55000,18.92,0,6746,0,,,5,0,7501,47.5,28
0,20000, 60 months,0.1,424.85,B,B4,MORTGAGE,45000,13.36,0,11678,2,,,14,0,12761,39.5,33
0,2000, 36 months,0.115,65.95,B,B4,RENT,30000,2.44,0,9334,0,42,,4,0,67,16.7,8
0,7000, 60 months,0.119,155.22,B,B5,MORTGAGE,33000,14.15,0,8238,4,,,4,0,1920,80,15
0,13100, 60 months,0.203,348.9,F,F1,MORTGAGE,80000,20.11,1,7873,0,10,,8,0,12180,72.1,36
0,10000, 36 months,0.11,327.34,B,B3,MORTGAGE,91000,19.53,0,7934,0,,,17,0,14925,44.3,37
0,7000, 60 months,0.152,167.38,C,C5,RENT,25000,9.02,0,6777,2,,,8,0,2664,88.8,10
0,1300, 36 months,0.064,39.78,A,A1,MORTGAGE,81600,6.43,0,10064,0,,,9,0,61676,22.8,31
0,7000, 36 months,0.058,212.29,A,A2,RENT,64000,20.53,0,8572,0,,,10,0,2760,11.5,21
1,9000, 36 months,0.117,297.69,B,B3,RENT,35000,6.38,0,5985,0,,,6,0,5761,91,9
0,6000, 36 months,0.136,203.94,C,C2,RENT,36500,0.89,0,5043,1,,,7,0,1259,57.2,7
1,4200, 36 months,0.1,135.51,B,B1,OWN,21600,24.78,0,19653,0,,113,10,1,12577,50.3,21
0,4000, 36 months,0.098,128.62,B,B2,RENT,63000,2.7,0,11647,0,29,0,8,0,4010,8.1,17
0,4000, 36 months,0.153,139.32,D,D3,RENT,60000,9.96,0,12133,0,34,,2,0,0,0,10
0,8000, 36 months,0.071,247.53,A,A3,MORTGAGE,41869,18.43,0,9760,0,,,10,0,12267,18.5,12
0,7200, 36 months,0.08,225.63,A,A3,RENT,83000,5.54,0,9090,3,55,0,3,0,438,0.8,19
0,6000, 36 months,0.137,204.26,C,C5,MORTGAGE,68000,19.78,0,7234,3,,,9,0,21700,70,12
0,18825, 60 months,0.135,426.17,C,C2,RENT,30000,22.48,0,6960,0,24,,9,0,18550,67.5,22
0,10000, 36 months,0.107,325.74,B,B2,MORTGAGE,48000,9.47,0,9852,1,,,9,0,10092,69.6,12
0,7500, 36 months,0.13,252.64,C,C3,RENT,24996,9.41,0,8177,0,45,,8,0,6527,45,9
0,30000, 60 months,0.16,728.91,C,C5,MORTGAGE,55097.04,16.64,0,7234,1,76,117,7,1,3532,14.2,23
0,5500, 36 months,0.075,171.06,A,A4,MORTGAGE,57000,17.03,0,12439,0,,,8,0,6155,85.5,19
0,5000, 36 months,0.119,165.74,B,B5,RENT,54996,13.18,0,8177,3,,,6,0,16352,84.2,12
1,30000, 60 months,0.175,599.67,D,D5,RENT,72000,28.87,0,5985,0,,,8,0,8896,36,25
0,10575, 60 months,0.212,287.4,G,G4,MORTGAGE,110000,14.5,0,13412,0,35,,36,0,55868,45.4,78
0,2400, 36 months,0.115,79.14,B,B4,RENT,60000,5.74,0,7660,0,67,62,5,1,2462,21.8,17
0,12000, 36 months,0.079,375.38,A,A5,MORTGAGE,115900,1.92,0,9941,4,59,,7,0,20015,56.4,23
0,7000, 36 months,0.132,236.61,C,C2,RENT,28000,15.09,0,8177,0,30,,6,0,2896,10.3,12
0,22000, 60 months,0.163,538.75,E,E2,RENT,75600,14.67,0,9791,1,,,7,0,31002,78.5,31
0,20000, 36 months,0.187,729.79,F,F2,RENT,128000,3.06,2,8146,5,5,,6,0,9337,61.8,38
0,6800, 36 months,0.085,214.63,A,A5,MORTGAGE,130000,11.3,0,12225,5,49,,15,0,6502,15.6,37
0,10225, 36 months,0.142,350.37,E,E1,MORTGAGE,120000,4.94,0,8968,5,40,46,8,2,5854,46.5,13
0,8000, 36 months,0.127,268.36,B,B5,MORTGAGE,40800,7.44,0,6138,1,,,5,0,5522,42.5,9
0,20000, 36 months,0.124,668.31,B,B4,MORTGAGE,90000,8.41,0,6960,0,41,,9,0,3404,39.1,16
0,18000, 36 months,0.16,632.84,E,E2,RENT,70000,8.66,0,8238,2,,,6,0,12584,81.1,14
0,15000, 36 months,0.089,476.58,A,A5,RENT,75000,5.55,0,11037,2,,,7,0,1892,5.3,11
0,24000, 60 months,0.175,602.81,D,D5,RENT,90000,6.72,0,9668,0,,,19,0,24611,41.7,30
0,8000, 60 months,0.104,171.44,B,B3,RENT,55000,2.99,0,11068,0,,95,6,1,5344,24.7,15
0,6000, 36 months,0.129,201.8,C,C1,RENT,36400,1.75,0,6076,2,,,7,0,3867,32.5,13
0,18000, 60 months,0.165,442.05,E,E1,RENT,65000,14.03,0,5620,0,,,13,0,22599,66.9,22
0,10000, 36 months,0.181,361.96,F,F1,MORTGAGE,78300,21.69,0,7568,2,,,7,0,67776,98.2,16
0,9450, 60 months,0.085,193.84,A,A5,MORTGAGE,38400,27.5,0,11160,0,,,13,0,12715,26.1,40
0,8000, 36 months,0.106,260.48,B,B3,RENT,58033,7.42,0,6381,1,,,3,0,970,5.9,4
0,16750, 60 months,0.093,349.74,B,B2,MORTGAGE,42000,13.23,0,12651,0,73,,6,0,18603,32.1,17
0,5000, 36 months,0.116,138.68,C,C2,RENT,30000,17.08,0,9121,1,30,,8,0,10655,68.7,20
0,5000, 36 months,0.109,163.49,C,C3,MORTGAGE,264000,8.3,0,11982,25,33,0,15,0,2053,2.6,20
0,5000, 36 months,0.127,167.71,C,C1,MORTGAGE,95400,10.83,0,11647,0,,,10,0,7851,45.1,23
0,1600, 36 months,0.135,54.29,C,C2,RENT,43200,9.67,0,4828,0,,,5,0,7355,67.5,6
0,13650, 36 months,0.103,442.06,B,B2,RENT,45760,13.98,0,8907,0,25,,8,0,22837,79.3,23
0,10000, 36 months,0.107,325.74,B,B2,RENT,45000,11.41,0,9151,2,,,7,0,15606,88,14
0,15000, 36 months,0.183,399.28,G,G4,MORTGAGE,110000,11.09,0,6899,1,,,7,0,40915,2.4,7
0,20000, 36 months,0.135,678.61,C,C2,RENT,84000,11.33,0,7446,0,82,,7,0,13481,78.4,19
0,3000, 36 months,0.126,100.52,C,C2,RENT,45000,7.15,1,6807,0,17,,7,0,0,0,13
0,14500, 36 months,0.139,494.51,C,C4,MORTGAGE,153000,9.11,0,11221,0,,,17,0,41232,77.1,49
1,2000, 36 months,0.077,62.36,A,A5,RENT,45000,15.55,0,5954,0,,,12,0,14209,76.4,15
0,3200, 36 months,0.085,101.01,A,A5,RENT,50000,19.99,0,7934,1,,,16,0,4804,32.9,25
0,6000, 36 months,0.054,180.96,A,A1,MORTGAGE,96000,5.13,0,10612,1,,,12,0,21209,44.9,39
0,10000, 60 months,0.187,257.6,F,F2,RENT,105785,21.09,1,8238,2,20,,10,0,30626,94.1,26
0,14000, 60 months,0.175,351.79,E,E4,OWN,56000,16.44,0,9242,3,54,103,11,1,10948,66.1,25
0,15000, 60 months,0.111,326.96,B,B5,RENT,69996,12.81,0,15451,0,,,14,0,17000,62.3,18
0,6000, 36 months,0.138,204.46,C,C5,MORTGAGE,120000,9.74,0,9821,2,44,,10,0,41042,82.1,28
0,10000, 60 months,0.13,227.43,C,C3,RENT,28000,18.86,0,6168,3,,,11,0,11757,40.1,16
1,5000, 36 months,0.143,171.55,C,C2,MORTGAGE,42000,19.54,0,5803,1,,,5,0,8644,91,6
0,15000, 60 months,0.131,341.76,C,C2,MORTGAGE,68000,18.95,0,11494,0,,,10,0,11727,78.9,25
0,2200, 36 months,0.144,75.57,C,C4,MORTGAGE,53000,17.18,0,5954,2,,,19,0,827,15,26
0,19000, 36 months,0.111,623.27,B,B1,RENT,65412,21.56,0,9729,0,,,9,0,3526,7.8,28
0,13200, 60 months,0.104,282.88,B,B3,MORTGAGE,41500,8.82,0,8146,0,,,6,0,8177,43.7,13
1,12000, 36 months,0.146,413.71,D,D1,RENT,40000,16.44,0,7721,0,,,2,0,441,55.1,3
0,5000, 36 months,0.073,155.05,A,A4,RENT,66000,12.58,0,10064,0,26,,6,0,4078,44.8,18
0,2000, 36 months,0.104,64.88,B,B5,MORTGAGE,45600,17.58,0,6565,2,,,5,0,2525,36.1,11
0,22000, 36 months,0.127,737.78,D,D2,MORTGAGE,90000,13.04,1,9972,0,8,0,14,0,22738,30.8,37
0,5000, 36 months,0.104,162.21,B,B3,RENT,36000,5.2,0,9941,2,,,3,0,10428,86.9,5
0,20000, 60 months,0.19,518.71,F,F3,RENT,71000,9.63,0,5073,0,,,8,0,7051,45.2,11
0,11500, 36 months,0.147,396.69,C,C3,MORTGAGE,53000,19.74,0,10612,1,31,,16,0,10043,69.7,24
0,4800, 36 months,0.188,175.44,E,E3,MORTGAGE,99996,8.8,0,12225,0,26,,6,0,32401,98.8,22
0,8000, 36 months,0.079,250.33,A,A4,RENT,75000,7.41,0,5499,1,,,7,0,4696,48.1,9
0,6000, 36 months,0.054,180.96,A,A1,OWN,24000,20.85,0,11037,1,,,12,0,3412,7.6,23
0,2000, 36 months,0.074,62.12,A,A2,MORTGAGE,70000,18.31,0,10003,1,,,12,0,31305,46.8,36
0,25000, 60 months,0.119,554.35,B,B5,MORTGAGE,139000,5.21,0,8876,1,,,5,0,8100,21.4,22
0,12000, 36 months,0.107,391.39,B,B4,RENT,46000,18.86,0,11859,2,,,8,0,25491,96.9,16
0,4500, 36 months,0.077,140.31,A,A5,RENT,35000,19.13,0,6930,0,,,10,0,7386,53.9,15
0,35000, 60 months,0.18,618.84,E,E1,MORTGAGE,165000,10,0,8937,1,,,17,0,20361,73,52
0,7200, 36 months,0.11,235.69,B,B3,MORTGAGE,37800,8.57,0,11068,2,,,7,0,5154,57.3,8
0,1000, 36 months,0.065,30.67,A,A4,MORTGAGE,70000,12.82,0,9090,0,,,4,0,1893,49.8,14
0,5000, 36 months,0.074,155.3,A,A2,MORTGAGE,44000,13.58,0,8207,0,,,6,0,37803,35.2,31
0,1800, 36 months,0.122,59.94,B,B4,MORTGAGE,76992,5.3,1,9972,1,19,,5,0,1836,34.6,19
0,5000, 36 months,0.075,155.55,A,A4,MORTGAGE,51996,1.68,0,6229,0,,,9,0,1074,4,11
0,10750, 36 months,0.062,327.87,A,A3,MORTGAGE,44000,21.44,0,9242,0,,,8,0,31042,55.8,21
0,13350, 36 months,0.146,460.11,D,D1,RENT,56000,12.19,1,7384,0,7,,13,0,9410,72.4,25
0,33600, 60 months,0.135,772.96,C,C1,RENT,111396,17.6,0,10887,2,,,12,0,33014,61.9,33
0,4600, 36 months,0.06,140.01,A,A1,RENT,27864,9.17,0,11221,0,,,9,0,5581,16.8,25
1,2500, 36 months,0.132,84.43,C,C3,RENT,36000,2.2,0,7934,1,,,4,0,2196,35.4,6
0,7000, 36 months,0.115,230.8,B,B4,OWN,65000,9.56,0,8421,0,,,6,0,28672,82.9,22
0,24250, 36 months,0.114,798.1,B,B5,RENT,115200,13.19,0,10247,0,,,9,0,26558,70.1,22
0,11000, 36 months,0.093,351.42,A,A4,MORTGAGE,105000,4.33,0,8937,1,,,12,0,5297,20.2,28
1,5000, 36 months,0.075,155.51,A,A4,MORTGAGE,52500,5.19,0,10156,4,62,,8,0,9204,29.3,43
0,8800, 36 months,0.073,272.89,A,A4,MORTGAGE,103000,9.89,0,7476,1,,,16,0,13372,29.4,24
0,20000, 36 months,0.152,695.37,D,D2,MORTGAGE,36000,4.9,0,8756,2,,,4,0,15924,65,13
0,35000, 60 months,0.11,760.82,B,B3,MORTGAGE,73000,26.81,0,12470,0,,,13,0,35520,37.3,36
0,18000, 36 months,0.138,613.46,C,C4,MORTGAGE,53000,21.01,0,9821,1,,,10,0,19298,72.3,25
0,15000, 36 months,0.131,506.18,C,C2,MORTGAGE,80000,22.43,0,6838,0,,,9,0,19548,87.3,28
0,2400, 36 months,0.099,77.34,B,B1,RENT,45000,18.69,0,5438,0,,,18,0,3787,49.2,37
1,26000, 60 months,0.168,642.96,D,D2,MORTGAGE,53000,11.77,0,8268,1,,,5,0,7560,72.7,14
0,6000, 36 months,0.075,186.66,A,A4,MORTGAGE,97500,11.85,0,8056,0,,,7,0,6350,24.3,22
0,5400, 36 months,0.13,182.06,C,C5,MORTGAGE,77000,22.08,0,9791,1,,92,25,1,9282,15,36
0,15000, 36 months,0.164,530.33,E,E1,RENT,90000,12.19,0,8360,0,28,,15,0,9554,60,37
0,4000, 36 months,0.104,129.77,B,B3,RENT,62500,20.54,0,8452,0,,,5,0,11418,90.6,17
0,20000, 36 months,0.114,658.23,B,B5,MORTGAGE,75000,19.65,1,11160,2,17,,19,0,51027,41.8,49
0,5000, 36 months,0.146,172.38,D,D1,RENT,32968,16.74,0,6473,2,,,10,0,4925,40,11
0,20000, 60 months,0.183,510.6,F,F1,MORTGAGE,120000,22.41,0,8572,0,,,20,0,25492,78.1,41
0,2700, 36 months,0.069,83.27,A,A3,MORTGAGE,49000,18.67,0,5408,0,,,11,0,1503,6.4,18
0,15000, 60 months,0.16,364.94,D,D5,OWN,105000,18.45,0,9576,1,,,20,0,19163,63.7,43
0,10075, 36 months,0.14,344.25,C,C3,RENT,65400,19.62,0,11282,0,70,,13,0,22398,84.5,35
0,6000, 36 months,0.114,197.47,B,B5,MORTGAGE,54120,10.75,1,7812,1,15,,7,0,12957,79,15
0,3000, 36 months,0.075,93.34,A,A3,OWN,53000,3.35,0,11586,0,,,5,0,1817,47.8,8
0,15000, 36 months,0.176,539.14,D,D4,RENT,113000,12.48,1,9882,0,6,,11,0,10938,88.9,19
0,5000, 36 months,0.16,175.79,E,E2,RENT,47998,3.73,0,5985,3,,,4,0,3218,42.9,5
0,14000, 36 months,0.122,466.41,B,B5,RENT,50004,14.66,1,8480,0,16,,17,0,11212,35.8,35
0,6000, 36 months,0.062,183,A,A3,RENT,39184,23,0,6107,0,,,11,0,4734,11.9,25
1,10000, 36 months,0.163,353.01,D,D1,MORTGAGE,80000,14.01,0,7750,1,,,13,0,17508,72.9,21
0,5000, 60 months,0.157,120.8,D,D4,MORTGAGE,60000,17.28,0,9456,2,64,,9,0,5834,72.9,27
0,3600, 60 months,0.093,75.17,B,B2,MORTGAGE,62000,14.73,0,8026,0,,,11,0,2824,80.7,47
0,8000, 36 months,0.177,288.17,E,E5,RENT,40000,8.91,1,5377,3,23,,3,0,1825,67.6,4
0,30000, 60 months,0.18,482.38,E,E1,MORTGAGE,74500,19.09,0,8998,2,,,9,0,17097,69.2,32
0,32875, 60 months,0.194,860.42,E,E3,MORTGAGE,87600,23.73,0,9852,0,,,18,0,52736,63.1,43
0,25000, 36 months,0.106,814,B,B3,MORTGAGE,70000,7.1,0,7172,1,,,9,0,1535,2.1,17
0,7200, 36 months,0.111,236.13,B,B3,RENT,65000,2.1,0,5316,2,,,6,0,2479,13,7
0,21000, 36 months,0.12,697.41,B,B5,MORTGAGE,70000,17.71,0,7356,0,,,11,0,11176,84,22
1,35000, 60 months,0.152,507.51,C,C5,MORTGAGE,95000,7.83,0,8480,1,,,9,0,39584,51.1,36
0,2400, 36 months,0.127,80.51,B,B5,MORTGAGE,59393,13.7,0,8664,1,50,45,12,1,3265,44.1,18
0,6000, 36 months,0.086,159.73,A,A5,MORTGAGE,80004,1.84,0,9151,1,73,,9,0,2733,15.4,17
0,35000, 36 months,0.176,1257.98,D,D4,MORTGAGE,116000,18.54,1,13169,0,3,,15,0,95127,86.7,44
0,15000, 36 months,0.135,508.89,C,C3,MORTGAGE,68000,21.26,0,7507,0,,,8,0,17542,93.3,18
0,9450, 60 months,0.107,204.25,B,B4,RENT,65004,16.52,0,9060,4,,,9,0,8094,51.9,26
0,35000, 60 months,0.117,773.44,B,B3,MORTGAGE,78500,2.68,0,9882,0,,,5,0,2213,7.3,17
0,5000, 36 months,0.142,171.31,C,C5,MORTGAGE,69000,9.34,4,9760,3,3,,7,0,955,59.7,31
0,25000, 36 months,0.131,843.63,C,C2,RENT,49861,16,0,7934,2,,,5,0,13236,71.2,12
0,13000, 36 months,0.109,425.04,C,C3,MORTGAGE,62000,20,0,10033,4,42,95,23,1,13748,50.2,53
0,9000, 36 months,0.104,291.93,B,B5,RENT,85000,7.33,1,7081,1,20,,10,0,8926,48.7,19
0,10000, 36 months,0.093,319.47,A,A4,MORTGAGE,37500,16.64,0,8452,0,,,9,0,20738,40.6,24
0,16000, 60 months,0.152,382.41,D,D2,RENT,77000,18.48,0,9273,0,,,8,0,13407,77.1,14
1,22000, 60 months,0.189,569.61,F,F4,RENT,48000,13.55,0,6442,0,62,,7,0,13514,66.6,9
0,2000, 36 months,0.071,61.89,A,A3,MORTGAGE,54000,5.47,0,13200,0,,,4,0,6885,63.7,21
0,1250, 36 months,0.193,46.01,E,E4,MORTGAGE,33000,12.07,0,5012,0,,,4,0,3057,98.6,5
0,6000, 36 months,0.119,198.99,B,B4,RENT,70000,7.15,0,7019,3,,,11,0,5217,44.6,12
0,8000, 36 months,0.1,258.1,B,B1,RENT,50000,20.52,2,7812,1,3,,6,0,960,21.8,16
0,11200, 60 months,0.106,178.9,B,B3,RENT,60000,9.04,0,7172,1,,,17,0,1472,11.3,31
1,14000, 60 months,0.175,351.64,D,D5,OWN,35000,5.93,0,7172,1,,,3,0,777,7.2,5
0,25000, 36 months,0.128,840.45,C,C2,MORTGAGE,85000,12.44,0,9121,4,,,4,0,5193,49.5,9
0,4500, 36 months,0.13,151.58,C,C3,OWN,13200,7.27,1,5985,2,20,,2,0,3525,22,3
0,15000, 36 months,0.06,456.54,A,A1,MORTGAGE,80000,0.75,0,6199,0,,,7,0,2854,10.1,16
0,8000, 36 months,0.073,248.08,A,A4,MORTGAGE,120000,0.68,0,8115,0,46,,4,0,166,3.7,20
0,16000, 36 months,0.075,497.63,A,A4,RENT,60000,3.28,0,8876,0,,,16,0,11327,19.2,32
0,9000, 36 months,0.075,279.99,A,A4,RENT,42000,10,1,7812,1,18,,14,0,5020,7.5,27
1,4000, 36 months,0.142,137.05,C,C5,MORTGAGE,40000,22.71,1,5681,2,14,,9,0,1115,61.9,11
0,6000, 60 months,0.21,162.29,F,F3,MORTGAGE,36396,21.2,1,9242,2,11,,31,0,8054,33.6,39
0,3300, 36 months,0.157,115.45,D,D4,RENT,33600,22.96,0,5589,0,,,4,0,18113,85.4,12
0,14000, 36 months,0.12,464.94,B,B5,MORTGAGE,120000,6.81,0,12286,2,30,26,16,1,4179,27.9,48
0,2400, 36 months,0.138,81.8,C,C4,MORTGAGE,30996,5.5,0,4981,1,,,4,0,4220,63.9,4
0,3800, 36 months,0.169,135.28,D,D4,RENT,68000,24.39,0,10186,3,,,9,0,5684,99.5,34
0,10775, 36 months,0.154,375.47,D,D5,RENT,20796,5.02,0,5650,2,,,5,0,1889,43.9,6
0,12000, 36 months,0.069,370.04,A,A5,RENT,62400,17.92,0,10306,0,27,114,16,1,8182,42.8,31
0,16000, 36 months,0.147,551.91,C,C3,MORTGAGE,2.00E+05,13.34,0,8603,1,,109,9,1,13466,78.7,26
0,12800, 36 months,0.089,406.45,A,A5,RENT,38500,12.59,0,10368,0,40,,7,0,15607,59.3,33
0,10000, 36 months,0.104,324.46,B,B1,MORTGAGE,31000,7.74,0,6412,4,,,7,0,22706,69,8
0,16000, 36 months,0.139,545.67,C,C4,MORTGAGE,60000,13.98,0,10247,4,,,9,0,23339,59.5,14
0,15000, 36 months,0.165,530.67,E,E1,MORTGAGE,60000,21.32,0,8907,6,,65,21,1,15836,43.6,54
1,20000, 36 months,0.139,682.74,C,C4,MORTGAGE,7.00E+05,3.09,0,8115,0,33,,8,0,6960,44.6,14
0,12000, 60 months,0.11,260.85,B,B3,MORTGAGE,58800,19.45,0,6777,0,,76,12,1,2310,9.7,47
0,1500, 36 months,0.115,49.46,B,B4,OWN,50000,16.44,0,6076,1,,,8,0,4578,77.6,8
0,6000, 36 months,0.125,200.8,B,B5,RENT,73000,2.91,2,6838,1,13,,5,0,2182,59,20
0,7500, 36 months,0.148,259.41,D,D1,RENT,36750,8.1,0,6168,0,,89,4,1,8779,91.4,5
0,6000, 36 months,0.148,207.53,D,D1,RENT,16800,6.14,1,7599,0,7,,10,0,6531,65.8,25
0,11000, 36 months,0.195,405.87,F,F5,RENT,50004,3.17,0,8056,8,39,,3,0,409,40.9,12
0,1000, 36 months,0.093,31.92,B,B2,RENT,30000,15.44,0,8452,0,49,,6,0,204,20.4,12
1,25000, 60 months,0.147,590.17,C,C3,RENT,64000,14.49,0,11708,1,,,8,0,9943,31.4,17
1,11100, 60 months,0.214,302.55,F,F4,OWN,50000,19.7,0,5923,1,,,6,0,5526,96.9,12
0,4400, 36 months,0.115,145.08,B,B4,MORTGAGE,26400,24.32,0,5711,1,,,6,0,5705,61.4,7
0,3600, 36 months,0.093,114.9,B,B2,RENT,53000,5.57,0,7172,0,28,,8,0,3356,12.3,16
0,7500, 36 months,0.075,233.34,A,A4,OWN,26004,21.41,0,10887,0,,,5,0,9208,35.8,15
0,4500, 36 months,0.089,142.89,A,A5,MORTGAGE,50700,23.43,0,8998,0,,,10,0,9127,24.4,20
0,5000, 36 months,0.124,167.08,B,B4,RENT,1.00E+05,9.18,0,7415,0,31,,2,0,0,0,10
0,4000, 36 months,0.152,139.06,D,D4,RENT,36000,0.67,0,7934,1,38,,3,0,103,25.7,11
0,3200, 36 months,0.157,112.04,D,D4,RENT,47515,2.32,0,5558,0,28,,6,0,2340,38.4,9
0,5000, 36 months,0.119,165.74,B,B5,MORTGAGE,80000,7,0,9364,1,30,,12,0,15840,53,16
0,7000, 36 months,0.075,217.72,A,A4,MORTGAGE,36000,18.83,0,7264,0,,,11,0,2158,8.9,13
0,10000, 60 months,0.152,238.96,D,D4,RENT,114000,0.11,0,8907,1,40,,2,0,211,7,15
0,7000, 36 months,0.124,233.91,B,B4,RENT,37200,3.55,0,5073,1,,,4,0,1378,23,5
0,15000, 36 months,0.127,503.11,C,C1,MORTGAGE,38400,20.69,0,11586,1,46,,8,0,19867,73.9,22
0,15000, 36 months,0.135,508.84,C,C4,OWN,96000,13.44,0,6716,3,,,10,0,8272,33.2,17
0,4800, 36 months,0.077,149.85,A,A3,MORTGAGE,110000,2.81,0,9729,0,,,10,0,691,0.8,27
0,2800, 36 months,0.11,91.66,B,B3,MORTGAGE,52000,19.62,0,13990,1,37,,23,0,2082,12.3,49
0,13500, 60 months,0.168,333.85,D,D2,RENT,61368,24.01,0,7203,2,76,,12,0,9765,68.8,30
0,8500, 36 months,0.058,166.8,A,A2,RENT,53000,22.03,0,8207,0,,,10,0,7648,46.8,28
1,12700, 60 months,0.107,274.49,B,B4,MORTGAGE,52000,1.87,0,10125,1,,,10,0,3054,4.5,25
0,2000, 36 months,0.077,62.44,A,A3,MORTGAGE,40800,6.06,0,13078,1,37,,15,0,37804,21.4,42
0,10000, 36 months,0.115,329.69,B,B2,RENT,44796,14.79,0,7203,0,,,5,0,16077,54.9,9
0,8500, 36 months,0.075,264.37,A,A4,RENT,54000,10.91,0,9548,1,,,4,0,4212,31.9,7
0,20000, 60 months,0.104,428.5,B,B5,MORTGAGE,60000,14.74,0,9638,0,,,6,0,67039,86.2,12
1,10000, 60 months,0.193,261.01,E,E4,OWN,73000,22.5,0,7415,0,38,,7,0,26059,94.1,14
1,4600, 36 months,0.156,160.87,D,D1,RENT,58800,12.2,0,5681,2,,,8,0,14375,85.1,12
0,17175, 60 months,0.183,438.48,D,D5,MORTGAGE,48000,10.75,0,8360,0,,,7,0,11068,96.2,24
0,13000, 36 months,0.146,448.05,D,D1,RENT,46000,22.98,0,7384,0,26,,8,0,7719,55.9,19
0,8000, 36 months,0.12,265.68,B,B5,MORTGAGE,82000,24.41,0,8695,3,,,19,0,14223,39.9,32
0,20000, 60 months,0.175,502.56,E,E4,MORTGAGE,129996,13.48,2,10825,1,21,,8,0,21872,64.3,32
0,20000, 60 months,0.168,494.59,D,D2,RENT,108000,13.5,0,6504,3,,,10,0,12775,71.8,18
0,35000, 60 months,0.175,879.47,E,E4,MORTGAGE,70000,16.32,0,11920,1,60,,12,0,14541,37.6,30
